type,t_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,394330566.0,-0.1479,0.042,0.9854,0.06,-0.06,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394330566.0,-0.1479,0.042,0.9854,0.06,-0.06,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394430438.0,-0.1475,0.0469,0.9893,0.12,0.0,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394530332.0,-0.1489,0.0503,0.9849,0.06,0.12,0.0,2.8,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394630264.0,-0.145,0.0459,0.9907,0.06,0.06,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394730154.0,-0.1528,0.0479,0.9863,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394829975.0,-0.1514,0.0459,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,394929945.0,-0.1465,0.0488,0.9888,0.18,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395029792.0,-0.1475,0.0474,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395129778.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395229684.0,-0.1509,0.0449,0.9849,0.06,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395329497.0,-0.1479,0.0488,0.9878,0.0,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395429480.0,-0.1504,0.0464,0.9858,0.06,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395529310.0,-0.1514,0.0464,0.9888,0.0,0.0,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395629312.0,-0.1528,0.0464,0.9834,0.12,0.06,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395729141.0,-0.1509,0.0498,0.9854,0.0,0.0,0.0,2.79,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395829095.0,-0.1499,0.0479,0.9893,0.06,0.0,0.0,2.79,8.6,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,395928983.0,-0.147,0.0537,0.9849,0.49,0.0,0.0,2.8,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396028938.0,-0.1494,0.0396,0.9849,0.0,-0.06,0.0,2.79,8.6,-10.9,26.4,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396128811.0,-0.1489,0.0469,0.9868,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396228707.0,-0.1499,0.0527,0.9849,-0.31,0.0,0.0,2.8,8.6,-10.9,26.6,,,,,,,,,,,,,,,,
IMU,396328634.0,-0.1558,0.042,0.9897,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396328634.0,-0.1558,0.042,0.9897,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
IMU,396328634.0,-0.1558,0.042,0.9897,0.12,0.0,0.0,2.79,8.59,-10.9,26.5,,,,,,,,,,,,,,,,
