type,t_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
EXO,431212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,431912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,432912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,433912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,434912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,435912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,436912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,437912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,438912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,439912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,440912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,441912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,442912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,443912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,444912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,445912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,446912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,447012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
