type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
EXO,938947717,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939047713,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939147716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939247710,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939347711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939447716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939547711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939647714,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939747708,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939847711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,939947717,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940047713,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940147716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940247710,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940347711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940447716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940547711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940647714,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940747708,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940847711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,940947717,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941047713,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941147716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941247710,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941347711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941447716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941547711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941647714,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941747708,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941847711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,941947717,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942047713,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942147716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942247710,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942347711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942447716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942547711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942647714,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942747708,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942847711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,942947717,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943047713,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943147716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943247710,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943347711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943447716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943547711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943647714,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943747708,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943847711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,943947717,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944047713,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944147716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944247710,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944347711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944447716,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944547711,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
IMU,702907139.0,2,-0.3447,-0.8584,0.2954,7.57,0.18,-0.31,-68.43,20.45,-122.34,28.0,,,,,,,,,,,,,,,,
EXO,944647714,,,,,,,,,,,,SAFE,22.819,0.183,0.971,0.628,-0.113,-0.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,702890481.0,1,-0.6743,-0.6719,0.2896,-2.26,-6.71,0.79,-61.01,41.5,-61.47,28.0,,,,,,,,,,,,,,,,
