type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,47749712.0,2,0.9619,0.2729,0.02,2.69,0.06,2.26,86.06,-74.51,-126.33,27.6,,,,,,,,,,,,,,,,
EXO,47822184,,,,,,,,,,,,SAFE,-74.509,0.061,1.0,2.084,-0.15,-0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0
IMU,47892793.0,1,-0.0283,-0.9937,0.0146,0.31,-3.17,2.32,-88.85,1.71,116.08,26.2,,,,,,,,,,,,,,,,
IMU,47849657.0,2,0.9551,0.2842,0.0098,0.67,2.93,4.88,85.37,-74.88,-125.6,27.7,,,,,,,,,,,,,,,,
EXO,47922191,,,,,,,,,,,,SAFE,-74.883,2.93,0.997,2.084,-0.042,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,47992978.0,1,-0.0322,-0.9863,0.0166,-0.85,-1.53,0.24,-88.92,1.79,116.28,26.2,,,,,,,,,,,,,,,,
IMU,47949642.0,2,0.9507,0.2705,0.0029,1.77,-0.37,0.61,85.2,-75.04,-125.26,27.9,,,,,,,,,,,,,,,,
EXO,48022361,,,,,,,,,,,,SAFE,-75.042,-0.366,0.988,2.084,-0.022,-0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48093167.0,1,-0.0073,-0.998,0.0005,-2.93,0.92,4.15,-89.12,1.85,116.43,26.1,,,,,,,,,,,,,,,,
IMU,48049585.0,2,0.9307,0.2612,0.0142,2.99,-1.4,0.49,85.75,-75.03,-125.63,27.8,,,,,,,,,,,,,,,,
EXO,48122267,,,,,,,,,,,,SAFE,-75.031,-1.404,0.967,2.084,0.104,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48193357.0,1,-0.0518,-1.0,0.0186,-1.16,-4.58,-5.74,-89.18,2.05,116.5,26.1,,,,,,,,,,,,,,,,
IMU,48149510.0,2,0.9731,0.2588,0.0088,-0.37,1.1,3.66,86.28,-75.42,-126.16,27.7,,,,,,,,,,,,,,,,
EXO,48222442,,,,,,,,,,,,SAFE,-75.416,1.099,1.007,2.083,-0.007,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48293556.0,1,-0.0005,-1.0308,0.0356,-7.39,-2.44,-2.32,-89.76,1.42,117.04,26.1,,,,,,,,,,,,,,,,
IMU,48249456.0,2,0.9697,0.2734,0.0225,9.16,-5.07,-7.81,87.39,-74.84,-126.71,27.9,,,,,,,,,,,,,,,,
EXO,48322516,,,,,,,,,,,,SAFE,-74.844,-5.066,1.008,2.084,0.111,-0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48393734.0,1,-0.02,-1.0005,-0.0015,8.61,5.49,1.89,-89.58,1.57,116.72,26.2,,,,,,,,,,,,,,,,
IMU,48349390.0,2,0.9746,0.29,0.0146,-6.16,0.12,2.75,89.25,-74.65,-128.67,27.7,,,,,,,,,,,,,,,,
EXO,48422282,,,,,,,,,,,,SAFE,-74.652,0.122,1.017,2.084,0.092,-0.0,0.0,0.0,-0.027,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48493909.0,1,-0.021,-0.9888,0.0083,0.0,1.1,1.77,-89.01,1.62,116.43,26.0,,,,,,,,,,,,,,,,
IMU,48449268.0,2,0.9487,0.2769,-0.0132,-4.39,5.31,0.06,86.48,-74.7,-126.7,27.7,,,,,,,,,,,,,,,,
EXO,48522275,,,,,,,,,,,,SAFE,-74.702,5.31,0.988,2.083,-0.01,-0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48594102.0,1,-0.0298,-0.9985,0.0039,-5.68,1.65,-1.95,-89.51,1.63,116.38,26.0,,,,,,,,,,,,,,,,
IMU,48549202.0,2,0.957,0.2773,-0.0039,1.77,-5.68,0.55,86.9,-74.76,-127.11,27.9,,,,,,,,,,,,,,,,
EXO,48622448,,,,,,,,,,,,SAFE,-74.762,-5.676,0.996,2.083,-0.01,-0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48694285.0,1,-0.0254,-1.0068,0.0044,2.81,0.49,-1.95,-89.6,1.41,116.27,26.1,,,,,,,,,,,,,,,,
IMU,48649146.0,2,0.96,0.2695,0.0151,-1.22,-0.98,-2.38,88.76,-74.54,-129.01,27.7,,,,,,,,,,,,,,,,
EXO,48722446,,,,,,,,,,,,SAFE,-74.537,-0.977,0.997,2.084,0.054,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48794480.0,1,-0.0244,-0.9985,0.0068,0.37,0.98,-0.43,-89.37,1.31,116.23,26.0,,,,,,,,,,,,,,,,
IMU,48749088.0,2,0.9556,0.2715,0.0029,-1.1,2.75,-1.34,87.9,-74.31,-128.41,27.8,,,,,,,,,,,,,,,,
EXO,48822356,,,,,,,,,,,,SAFE,-74.306,2.747,0.993,2.084,0.132,-0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48894667.0,1,-0.0156,-0.9995,0.0054,-3.78,0.12,-1.89,-89.63,1.09,116.23,26.2,,,,,,,,,,,,,,,,
IMU,48849102.0,2,0.9624,0.293,-0.0005,1.71,-2.5,-3.11,88.1,-74.17,-128.61,27.8,,,,,,,,,,,,,,,,
EXO,48922538,,,,,,,,,,,,SAFE,-74.174,-2.502,1.006,2.084,0.076,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,48994842.0,1,-0.0234,-1.0112,0.0,0.43,-2.01,-0.67,-89.84,1.03,116.37,26.1,,,,,,,,,,,,,,,,
IMU,48948944.0,2,0.9619,0.2788,0.0024,1.89,-1.77,-0.49,89.38,-73.99,-129.76,27.6,,,,,,,,,,,,,,,,
EXO,49022454,,,,,,,,,,,,SAFE,-73.987,-1.77,1.002,2.084,-0.046,-0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49095039.0,1,-0.0142,-1.002,0.0181,0.43,-2.62,1.34,-89.68,1.02,116.61,26.2,,,,,,,,,,,,,,,,
IMU,49048858.0,2,0.9697,0.2852,0.0,1.4,2.99,-0.31,89.11,-73.92,-129.43,27.9,,,,,,,,,,,,,,,,
EXO,49122257,,,,,,,,,,,,SAFE,-73.916,2.991,1.011,2.084,-0.003,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49195205.0,1,-0.0107,-0.9966,0.0151,0.85,-0.24,1.95,-89.61,1.14,116.76,26.1,,,,,,,,,,,,,,,,
IMU,49148794.0,2,0.9629,0.2881,0.002,0.92,1.22,1.1,88.79,-73.98,-128.95,27.7,,,,,,,,,,,,,,,,
EXO,49222178,,,,,,,,,,,,SAFE,-73.982,1.221,1.005,2.084,0.068,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49295371.0,1,-0.0186,-0.9902,0.0156,-1.04,0.0,0.67,-89.61,1.24,116.72,26.1,,,,,,,,,,,,,,,,
IMU,49248727.0,2,0.9487,0.2881,0.0005,-0.73,-0.37,0.92,88.53,-74.1,-128.73,27.7,,,,,,,,,,,,,,,,
EXO,49322349,,,,,,,,,,,,SAFE,-74.097,-0.366,0.992,2.083,0.046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49395582.0,1,-0.0361,-1.0093,0.0,-4.27,-2.62,4.09,-89.99,1.54,116.91,26.1,,,,,,,,,,,,,,,,
IMU,49348676.0,2,0.9492,0.2842,-0.002,8.06,-4.03,3.97,89.31,-74.25,-129.46,27.6,,,,,,,,,,,,,,,,
EXO,49422449,,,,,,,,,,,,SAFE,-74.251,-4.028,0.991,2.083,0.057,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49495751.0,1,-0.0283,-1.0132,0.0117,4.39,7.26,5.19,-89.9,1.85,117.04,26.2,,,,,,,,,,,,,,,,
IMU,49448595.0,2,0.9805,0.2744,-0.0024,3.36,2.5,2.81,90.39,-74.58,-130.17,27.7,,,,,,,,,,,,,,,,
EXO,49522193,,,,,,,,,,,,SAFE,-74.575,2.502,1.018,2.081,-0.052,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49595939.0,1,-0.0601,-1.0078,-0.0171,-0.24,0.12,7.08,-89.67,2.43,116.63,26.0,,,,,,,,,,,,,,,,
IMU,49548513.0,2,0.9585,0.2495,0.0181,-4.58,-2.14,8.73,88.93,-75.31,-129.31,27.9,,,,,,,,,,,,,,,,
EXO,49622454,,,,,,,,,,,,SAFE,-75.306,-2.136,0.991,2.057,-0.434,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49696132.0,1,-0.041,-0.9917,-0.0415,-3.23,-11.78,8.06,-89.73,2.89,117.0,25.9,,,,,,,,,,,,,,,,
IMU,49648448.0,2,0.9917,0.2144,-0.0176,0.12,0.73,23.93,88.76,-76.82,-129.11,27.8,,,,,,,,,,,,,,,,
EXO,49722640,,,,,,,,,,,,SAFE,-76.822,0.732,1.015,1.993,-0.997,-0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49796307.0,1,-0.0547,-1.0239,0.0435,3.66,-2.2,2.69,-89.84,3.47,117.75,25.9,,,,,,,,,,,,,,,,
IMU,49748375.0,2,0.9312,0.209,0.0142,7.81,0.73,54.14,89.18,-80.44,-128.73,27.8,,,,,,,,,,,,,,,,
EXO,49822280,,,,,,,,,,,,SAFE,-80.442,0.732,0.954,1.907,-0.613,-0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49896492.0,1,-0.021,-0.9976,0.0459,14.34,8.61,-12.82,-88.8,2.92,117.53,26.1,,,,,,,,,,,,,,,,
IMU,49848310.0,2,1.1807,0.1123,0.0132,-7.69,14.47,36.32,80.03,-85.41,-119.77,27.6,,,,,,,,,,,,,,,,
EXO,49922628,,,,,,,,,,,,SAFE,-85.413,14.465,1.186,1.892,0.088,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,49996672.0,1,-0.062,-0.9653,0.0312,-6.41,4.52,4.76,-88.48,2.63,116.75,26.0,,,,,,,,,,,,,,,,
IMU,49948226.0,2,0.9141,0.0215,0.0571,-7.39,5.13,-5.49,65.15,-85.69,-105.86,27.8,,,,,,,,,,,,,,,,
EXO,50022516,,,,,,,,,,,,SAFE,-85.693,5.127,0.916,1.892,-0.066,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50096860.0,1,-0.0649,-0.9854,-0.0063,-2.38,-4.21,0.55,-89.1,3.2,116.73,26.0,,,,,,,,,,,,,,,,
IMU,50048172.0,2,0.9771,0.0312,0.0269,0.31,-7.32,7.51,71.08,-86.26,-112.65,27.8,,,,,,,,,,,,,,,,
EXO,50122492,,,,,,,,,,,,SAFE,-86.265,-7.324,0.978,1.892,-0.046,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50197051.0,1,-0.0444,-1.0132,0.0298,0.37,-3.54,-2.99,-89.06,2.79,117.15,26.0,,,,,,,,,,,,,,,,
IMU,50148088.0,2,0.9932,0.0654,0.0186,5.43,2.26,-5.74,73.84,-86.33,-116.11,27.7,,,,,,,,,,,,,,,,
EXO,50222385,,,,,,,,,,,,SAFE,-86.331,2.258,0.995,1.892,0.08,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50297228.0,1,-0.0557,-1.0122,0.0244,0.0,1.83,2.38,-89.07,2.84,117.24,26.1,,,,,,,,,,,,,,,,
IMU,50248002.0,2,0.9971,0.0586,0.0264,1.34,-0.31,0.73,73.71,-86.06,-116.6,27.8,,,,,,,,,,,,,,,,
EXO,50322194,,,,,,,,,,,,SAFE,-86.056,-0.305,0.999,1.892,0.079,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50397434.0,1,-0.0669,-1.002,0.0137,2.08,-1.22,2.38,-88.95,3.11,117.26,26.1,,,,,,,,,,,,,,,,
IMU,50347931.0,2,1.0034,0.0444,0.0225,0.12,1.22,2.69,72.32,-86.31,-116.32,27.6,,,,,,,,,,,,,,,,
EXO,50422185,,,,,,,,,,,,SAFE,-86.309,1.221,1.005,1.892,-0.013,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50497624.0,1,-0.0439,-0.9902,0.0283,-0.49,-2.56,2.2,-88.8,3.28,117.57,26.1,,,,,,,,,,,,,,,,
IMU,50447847.0,2,0.9961,0.0454,0.0156,3.72,2.69,1.34,67.64,-86.48,-112.27,27.6,,,,,,,,,,,,,,,,
EXO,50522265,,,,,,,,,,,,SAFE,-86.484,2.686,0.997,1.892,-0.041,-0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50597792.0,1,-0.0557,-0.9941,0.0229,-0.67,0.0,-0.12,-88.95,3.38,117.66,26.1,,,,,,,,,,,,,,,,
IMU,50547773.0,2,0.9893,0.0557,0.0181,1.77,-2.2,1.34,67.13,-86.68,-111.79,27.7,,,,,,,,,,,,,,,,
EXO,50622366,,,,,,,,,,,,SAFE,-86.677,-2.197,0.991,1.892,0.101,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50697996.0,1,-0.062,-1.001,0.0205,1.22,0.24,0.92,-88.87,3.34,117.61,26.1,,,,,,,,,,,,,,,,
IMU,50647702.0,2,0.9995,0.043,0.0273,-0.67,0.92,-1.04,68.47,-86.69,-113.57,27.8,,,,,,,,,,,,,,,,
EXO,50722273,,,,,,,,,,,,SAFE,-86.688,0.916,1.001,1.892,0.044,-0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50798189.0,1,-0.0615,-0.9956,0.0269,-0.85,-0.31,0.55,-88.81,3.41,117.7,26.1,,,,,,,,,,,,,,,,
IMU,50747633.0,2,1.0,0.0449,0.0225,1.53,0.98,0.37,65.97,-86.69,-111.79,27.8,,,,,,,,,,,,,,,,
EXO,50822256,,,,,,,,,,,,SAFE,-86.693,0.977,1.001,1.892,-0.061,-0.0,0.0,0.0,-0.042,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50898381.0,1,-0.0605,-0.9985,0.0186,-1.65,-0.55,1.77,-88.91,3.4,117.72,26.0,,,,,,,,,,,,,,,,
IMU,50847572.0,2,0.9932,0.0532,0.0195,0.12,-1.16,-0.98,66.6,-86.75,-112.91,27.6,,,,,,,,,,,,,,,,
EXO,50922468,,,,,,,,,,,,SAFE,-86.748,-1.16,0.995,1.892,-0.041,-0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
IMU,50998572.0,1,-0.0776,-0.9932,0.0151,-0.92,-2.26,7.69,-89.05,3.99,117.98,26.0,,,,,,,,,,,,,,,,
IMU,50947462.0,2,0.9814,0.0239,0.0229,3.97,-1.34,6.41,66.68,-87.09,-113.51,27.9,,,,,,,,,,,,,,,,
EXO,51022369,,,,,,,,,,,,SAFE,-87.089,-1.343,0.982,1.891,-0.05,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51098762.0,1,-0.0664,-1.0,0.0181,1.4,-1.83,0.43,-89.01,4.47,118.3,26.0,,,,,,,,,,,,,,,,
IMU,51047368.0,2,1.0078,0.0464,0.0156,3.6,0.61,6.04,59.28,-87.81,-106.61,27.8,,,,,,,,,,,,,,,,
EXO,51122192,,,,,,,,,,,,SAFE,-87.814,0.61,1.009,1.891,-0.124,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51198949.0,1,-0.0869,-0.9883,0.0142,-2.01,2.87,-0.18,-89.06,4.41,118.21,26.0,,,,,,,,,,,,,,,,
IMU,51147294.0,2,0.9985,0.0366,0.0093,-0.67,-1.34,-0.49,55.87,-87.87,-102.81,27.6,,,,,,,,,,,,,,,,
EXO,51222541,,,,,,,,,,,,SAFE,-87.869,-1.343,0.999,1.891,0.001,-0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51299157.0,1,-0.0869,-0.9883,0.0142,0.43,-0.85,0.55,-89.17,4.41,118.19,25.9,,,,,,,,,,,,,,,,
IMU,51247183.0,2,0.9941,0.0122,0.0156,0.67,-1.83,0.0,61.67,-87.96,-108.68,27.8,,,,,,,,,,,,,,,,
EXO,51322281,,,,,,,,,,,,SAFE,-87.962,-1.831,0.994,1.89,-0.021,-0.0,0.0,0.0,-0.019,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51399354.0,1,-0.0771,-0.9966,0.0137,-1.77,-1.77,2.26,-89.19,4.48,118.31,26.1,,,,,,,,,,,,,,,,
IMU,51347154.0,2,0.9878,0.0244,0.0088,1.22,0.0,0.06,60.46,-88.01,-108.23,27.8,,,,,,,,,,,,,,,,
EXO,51422278,,,,,,,,,,,,SAFE,-88.006,0.0,0.988,1.89,-0.015,-0.0,0.0,0.0,-0.025,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51499579.0,1,-0.0811,-1.0005,0.0151,0.0,0.06,0.79,-89.25,4.58,118.38,26.1,,,,,,,,,,,,,,,,
IMU,51447069.0,2,1.0029,0.0317,0.0176,0.67,-0.98,1.16,59.65,-88.2,-107.75,27.8,,,,,,,,,,,,,,,,
EXO,51522203,,,,,,,,,,,,SAFE,-88.204,-0.977,1.004,1.889,-0.045,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51599716.0,1,-0.0894,-0.9941,0.0181,1.22,0.18,-0.12,-89.15,4.65,118.34,26.2,,,,,,,,,,,,,,,,
IMU,51546981.0,2,1.0059,0.0225,0.0117,-0.73,0.85,1.59,56.82,-88.31,-105.25,27.7,,,,,,,,,,,,,,,,
EXO,51622268,,,,,,,,,,,,SAFE,-88.314,0.854,1.006,1.867,-0.489,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51699899.0,1,-0.0654,-1.0088,-0.0146,4.76,2.38,-11.41,-88.91,4.1,118.18,26.0,,,,,,,,,,,,,,,,
IMU,51646887.0,2,1.0557,-0.0015,-0.04,-4.64,6.29,15.38,38.8,-88.6,-87.18,27.9,,,,,,,,,,,,,,,,
EXO,51722647,,,,,,,,,,,,SAFE,-88.599,6.287,1.056,1.806,-0.358,-0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51800085.0,1,-0.0605,-0.9971,0.0664,0.37,5.74,-1.95,-88.54,3.22,117.7,26.2,,,,,,,,,,,,,,,,
IMU,51746791.0,2,1.0659,-0.0259,0.0503,-9.46,5.07,25.27,-39.06,-87.93,-7.49,27.6,,,,,,,,,,,,,,,,
EXO,51822356,,,,,,,,,,,,SAFE,-87.929,5.066,1.067,1.784,-0.026,-0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
IMU,51900268.0,1,-0.0757,-0.9834,0.0073,-0.79,1.28,-0.06,-88.55,3.1,117.16,26.1,,,,,,,,,,,,,,,,
IMU,51846727.0,2,1.0,-0.0659,0.0454,-8.61,-0.73,7.87,-56.28,-86.93,10.27,27.9,,,,,,,,,,,,,,,,
EXO,51922456,,,,,,,,,,,,SAFE,-86.935,-0.732,1.003,1.785,-0.08,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52000460.0,1,-0.0459,-1.0044,0.0234,-3.11,-4.46,-1.34,-88.74,3.0,117.34,26.0,,,,,,,,,,,,,,,,
IMU,51946638.0,2,0.9995,-0.0684,0.0205,1.83,-1.34,-1.77,-57.95,-86.98,11.17,27.8,,,,,,,,,,,,,,,,
EXO,52022558,,,,,,,,,,,,SAFE,-86.979,-1.343,1.002,1.785,0.186,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52100650.0,1,-0.0425,-1.0122,0.0283,-1.1,0.18,0.18,-88.99,2.99,117.61,26.1,,,,,,,,,,,,,,,,
IMU,52046551.0,2,1.0054,-0.0449,0.0288,4.27,-2.93,-2.14,-59.83,-87.25,12.71,27.8,,,,,,,,,,,,,,,,
EXO,52122360,,,,,,,,,,,,SAFE,-87.248,-2.93,1.007,1.785,-0.104,-0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52200840.0,1,-0.0571,-0.9941,0.0176,0.49,1.53,-1.95,-88.9,2.86,117.43,26.1,,,,,,,,,,,,,,,,
IMU,52146450.0,2,1.002,-0.0405,0.0312,-3.11,0.67,-2.08,-59.1,-87.52,11.71,27.8,,,,,,,,,,,,,,,,
EXO,52222371,,,,,,,,,,,,SAFE,-87.517,0.671,1.003,1.79,-0.019,-0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52301039.0,1,-0.0464,-1.0103,0.0151,2.99,-1.65,-4.52,-88.74,2.57,117.43,26.2,,,,,,,,,,,,,,,,
IMU,52246385.0,2,1.0,-0.0249,0.0273,0.31,0.85,-7.39,-51.55,-87.83,3.71,27.7,,,,,,,,,,,,,,,,
EXO,52322334,,,,,,,,,,,,SAFE,-87.83,0.854,1.001,1.794,0.093,-0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52401237.0,1,-0.0503,-0.998,0.0269,1.65,-0.12,1.28,-88.5,2.39,117.56,26.1,,,,,,,,,,,,,,,,
IMU,52346316.0,2,0.9868,-0.0337,0.0249,1.22,2.81,-2.93,-32.1,-88.11,-16.29,27.7,,,,,,,,,,,,,,,,
EXO,52422367,,,,,,,,,,,,SAFE,-88.11,2.808,0.988,1.794,-0.026,-0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52501415.0,1,-0.0444,-0.9976,0.021,2.2,-0.37,-0.37,-88.34,2.47,117.56,26.0,,,,,,,,,,,,,,,,
IMU,52446220.0,2,1.001,-0.0283,0.0273,-0.06,1.59,0.18,-30.66,-87.93,-18.86,27.8,,,,,,,,,,,,,,,,
EXO,52522449,,,,,,,,,,,,SAFE,-87.929,1.587,1.002,1.795,0.132,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52601628.0,1,-0.0488,-0.9932,0.0293,-1.59,-0.61,0.18,-88.37,2.56,117.61,26.0,,,,,,,,,,,,,,,,
IMU,52546126.0,2,0.9888,-0.0269,0.0303,0.79,0.0,1.28,-29.85,-87.79,-20.64,27.7,,,,,,,,,,,,,,,,
EXO,52622360,,,,,,,,,,,,SAFE,-87.786,0.0,0.99,1.794,-0.01,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52701802.0,1,-0.0381,-1.0024,0.0352,-0.61,-2.26,0.06,-88.43,2.49,117.66,26.0,,,,,,,,,,,,,,,,
IMU,52646044.0,2,0.9941,-0.0269,0.0376,0.12,-1.04,-1.1,-32.78,-87.87,-18.3,27.8,,,,,,,,,,,,,,,,
EXO,52722564,,,,,,,,,,,,SAFE,-87.874,-1.038,0.995,1.795,-0.05,-0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52801996.0,1,-0.0337,-1.001,0.0317,1.1,-0.24,-0.37,-88.43,2.5,117.76,26.1,,,,,,,,,,,,,,,,
IMU,52745955.0,2,0.9927,-0.0166,0.0283,1.04,-0.85,0.43,-33.05,-87.91,-18.19,27.7,,,,,,,,,,,,,,,,
EXO,52822455,,,,,,,,,,,,SAFE,-87.913,-0.854,0.993,1.81,0.51,-0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0
IMU,52902189.0,1,-0.0825,-0.9517,0.0073,-3.72,-2.32,10.13,-88.45,2.9,117.76,26.0,,,,,,,,,,,,,,,,
IMU,52845888.0,2,1.0391,-0.0522,0.043,0.55,0.61,-11.6,-24.59,-87.99,-26.82,27.6,,,,,,,,,,,,,,,,
EXO,52922635,,,,,,,,,,,,SAFE,-87.995,0.61,1.041,1.87,0.507,-0.0,0.0,0.0,-0.023,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53002393.0,1,-0.0859,-1.0317,0.0195,-0.85,-4.15,7.02,-88.82,3.8,118.17,26.1,,,,,,,,,,,,,,,,
IMU,52945785.0,2,0.9805,0.0195,0.0054,8.18,-5.37,-22.46,41.93,-88.04,-94.54,27.8,,,,,,,,,,,,,,,,
EXO,53022463,,,,,,,,,,,,SAFE,-88.044,-5.371,0.981,1.884,-0.048,-0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53102592.0,1,-0.0532,-0.9854,0.0391,-1.46,-1.83,3.05,-88.82,4.25,118.64,26.1,,,,,,,,,,,,,,,,
IMU,53045719.0,2,0.9956,0.0483,0.0132,3.85,2.56,10.19,54.83,-87.59,-108.19,27.6,,,,,,,,,,,,,,,,
EXO,53122349,,,,,,,,,,,,SAFE,-87.594,2.563,0.997,1.884,-0.058,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53202768.0,1,-0.0767,-0.9854,0.0342,0.12,6.41,-1.83,-88.87,4.06,118.25,26.2,,,,,,,,,,,,,,,,
IMU,53145620.0,2,0.9639,0.0747,0.0239,-2.14,-2.93,-3.85,53.38,-87.76,-104.43,27.7,,,,,,,,,,,,,,,,
EXO,53222481,,,,,,,,,,,,SAFE,-87.764,-2.93,0.967,1.884,-0.033,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53302967.0,1,-0.085,-1.0034,0.0029,1.34,0.37,0.55,-88.91,4.15,117.86,26.1,,,,,,,,,,,,,,,,
IMU,53245546.0,2,0.9873,0.0146,0.0205,-5.43,-1.4,1.65,57.21,-87.7,-106.93,27.8,,,,,,,,,,,,,,,,
EXO,53322277,,,,,,,,,,,,SAFE,-87.704,-1.404,0.988,1.884,0.018,-0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53403166.0,1,-0.0586,-1.0068,0.0132,1.59,1.46,-3.97,-88.76,4.06,117.86,26.2,,,,,,,,,,,,,,,,
IMU,53345461.0,2,1.0254,0.0303,0.0132,0.24,2.32,-0.18,51.32,-87.86,-99.73,27.6,,,,,,,,,,,,,,,,
EXO,53422202,,,,,,,,,,,,SAFE,-87.858,2.319,1.026,1.884,0.108,-0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53503348.0,1,-0.064,-0.9902,0.04,-2.87,4.58,0.98,-88.76,3.74,117.49,26.2,,,,,,,,,,,,,,,,
IMU,53445368.0,2,0.9932,0.0347,0.0225,-7.75,1.16,-2.5,54.78,-87.44,-100.86,27.7,,,,,,,,,,,,,,,,
EXO,53522354,,,,,,,,,,,,SAFE,-87.44,1.16,0.994,1.884,0.054,-0.0,0.0,0.0,-0.044,0.0,0.0,0.0,0.0,0.0,0.0
IMU,53603557.0,1,-0.0723,-1.0029,0.0151,-1.46,-1.16,0.24,-89.07,3.83,117.39,26.2,,,,,,,,,,,,,,,,
IMU,53545283.0,2,0.9829,0.0303,0.0244,-0.67,-4.7,1.34,58.54,-87.68,-103.01,27.8,,,,,,,,,,,,,,,,
